timestamp,node,event,rssi_dbm,snr_db,rx_count,data,periode_ms,detail,raw_line
09:04:29.519,S1,RX_POLL,-70,8.75,444,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 444
09:04:29.519,S1,TX_DATA,,,,444,,,[TX] S1:DATA:444
09:04:29.563,S2,IGNORE_REPLY,,,,,,S1:DATA:444,[IGNORE] S1:DATA:444
09:04:29.592,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:29.596,S2,RX_POLL,-74,8.75,444,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 444
09:04:29.599,S2,TX_DATA,,,,444,,,[TX] S2:DATA:444
09:04:29.638,S1,IGNORE_REPLY,,,,,,S2:DATA:444,[IGNORE] S2:DATA:444
09:04:30.173,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:30.174,S1,RX_POLL,-70,8.75,445,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 445
09:04:30.178,S1,TX_DATA,,,,445,,,[TX] S1:DATA:445
09:04:30.218,S2,IGNORE_REPLY,,,,,,S1:DATA:445,[IGNORE] S1:DATA:445
09:04:30.248,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:30.251,S2,RX_POLL,-74,9.0,445,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 445
09:04:30.255,S2,TX_DATA,,,,445,,,[TX] S2:DATA:445
09:04:30.293,S1,IGNORE_REPLY,,,,,,S2:DATA:445,[IGNORE] S2:DATA:445
09:04:30.828,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:30.829,S1,RX_POLL,-70,8.75,446,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 446
09:04:30.833,S1,TX_DATA,,,,446,,,[TX] S1:DATA:446
09:04:30.873,S2,IGNORE_REPLY,,,,,,S1:DATA:446,[IGNORE] S1:DATA:446
09:04:30.907,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:30.910,S2,RX_POLL,-75,8.25,446,,659,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 446
09:04:30.910,S2,TX_DATA,,,,446,,,[TX] S2:DATA:446
09:04:30.952,S1,IGNORE_REPLY,,,,,,S2:DATA:446,[IGNORE] S2:DATA:446
09:04:31.484,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:31.485,S1,RX_POLL,-70,9.0,447,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 447
09:04:31.489,S1,TX_DATA,,,,447,,,[TX] S1:DATA:447
09:04:31.529,S2,IGNORE_REPLY,,,,,,S1:DATA:447,[IGNORE] S1:DATA:447
09:04:31.562,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:31.566,S2,RX_POLL,-74,8.5,447,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 447
09:04:31.566,S2,TX_DATA,,,,447,,,[TX] S2:DATA:447
09:04:31.608,S1,IGNORE_REPLY,,,,,,S2:DATA:447,[IGNORE] S2:DATA:447
09:04:32.139,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:32.140,S1,RX_POLL,-70,8.5,448,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 448
09:04:32.144,S1,TX_DATA,,,,448,,,[TX] S1:DATA:448
09:04:32.184,S2,IGNORE_REPLY,,,,,,S1:DATA:448,[IGNORE] S1:DATA:448
09:04:32.218,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:32.221,S2,RX_POLL,-74,8.5,448,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 448
09:04:32.221,S2,TX_DATA,,,,448,,,[TX] S2:DATA:448
09:04:32.263,S1,IGNORE_REPLY,,,,,,S2:DATA:448,[IGNORE] S2:DATA:448
09:04:32.794,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:32.799,S1,RX_POLL,-70,8.75,449,,659,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 449
09:04:32.800,S1,TX_DATA,,,,449,,,[TX] S1:DATA:449
09:04:32.840,S2,IGNORE_REPLY,,,,,,S1:DATA:449,[IGNORE] S1:DATA:449
09:04:32.873,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:32.876,S2,RX_POLL,-75,8.75,449,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 449
09:04:32.877,S2,TX_DATA,,,,449,,,[TX] S2:DATA:449
09:04:32.918,S1,IGNORE_REPLY,,,,,,S2:DATA:449,[IGNORE] S2:DATA:449
09:04:33.450,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:33.455,S1,RX_POLL,-70,9.0,450,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 450
09:04:33.455,S1,TX_DATA,,,,450,,,[TX] S1:DATA:450
09:04:33.495,S2,IGNORE_REPLY,,,,,,S1:DATA:450,[IGNORE] S1:DATA:450
09:04:33.528,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:33.532,S2,RX_POLL,-75,8.75,450,,656,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 450
09:04:33.532,S2,TX_DATA,,,,450,,,[TX] S2:DATA:450
09:04:33.574,S1,IGNORE_REPLY,,,,,,S2:DATA:450,[IGNORE] S2:DATA:450
09:04:34.105,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:34.110,S1,RX_POLL,-70,8.75,451,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 451
09:04:34.111,S1,TX_DATA,,,,451,,,[TX] S1:DATA:451
09:04:34.150,S2,IGNORE_REPLY,,,,,,S1:DATA:451,[IGNORE] S1:DATA:451
09:04:34.184,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:34.188,S2,RX_POLL,-74,8.5,451,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 451
09:04:34.188,S2,TX_DATA,,,,451,,,[TX] S2:DATA:451
09:04:34.229,S1,IGNORE_REPLY,,,,,,S2:DATA:451,[IGNORE] S2:DATA:451
09:04:34.761,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:34.765,S1,RX_POLL,-71,8.75,452,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.75 dB | RX#: 452
09:04:34.766,S1,TX_DATA,,,,452,,,[TX] S1:DATA:452
09:04:34.805,S2,IGNORE_REPLY,,,,,,S1:DATA:452,[IGNORE] S1:DATA:452
09:04:34.839,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:34.843,S2,RX_POLL,-75,8.5,452,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 452
09:04:34.843,S2,TX_DATA,,,,452,,,[TX] S2:DATA:452
09:04:34.884,S1,IGNORE_REPLY,,,,,,S2:DATA:452,[IGNORE] S2:DATA:452
09:04:35.416,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:35.421,S1,RX_POLL,-70,9.0,453,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 453
09:04:35.421,S1,TX_DATA,,,,453,,,[TX] S1:DATA:453
09:04:35.461,S2,IGNORE_REPLY,,,,,,S1:DATA:453,[IGNORE] S1:DATA:453
09:04:35.494,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:35.498,S2,RX_POLL,-74,9.0,453,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 453
09:04:35.498,S2,TX_DATA,,,,453,,,[TX] S2:DATA:453
09:04:35.539,S1,IGNORE_REPLY,,,,,,S2:DATA:453,[IGNORE] S2:DATA:453
09:04:36.071,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:36.077,S1,RX_POLL,-70,9.0,454,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 454
09:04:36.077,S1,TX_DATA,,,,454,,,[TX] S1:DATA:454
09:04:36.116,S2,IGNORE_REPLY,,,,,,S1:DATA:454,[IGNORE] S1:DATA:454
09:04:36.150,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:36.153,S2,RX_POLL,-74,8.5,454,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 454
09:04:36.153,S2,TX_DATA,,,,454,,,[TX] S2:DATA:454
09:04:36.195,S1,IGNORE_REPLY,,,,,,S2:DATA:454,[IGNORE] S2:DATA:454
09:04:36.727,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:36.732,S1,RX_POLL,-70,8.75,455,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 455
09:04:36.732,S1,TX_DATA,,,,455,,,[TX] S1:DATA:455
09:04:36.772,S2,IGNORE_REPLY,,,,,,S1:DATA:455,[IGNORE] S1:DATA:455
09:04:36.805,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:36.809,S2,RX_POLL,-74,8.5,455,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 455
09:04:36.813,S2,TX_DATA,,,,455,,,[TX] S2:DATA:455
09:04:36.851,S1,IGNORE_REPLY,,,,,,S2:DATA:455,[IGNORE] S2:DATA:455
09:04:37.382,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:37.387,S1,RX_POLL,-70,8.75,456,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 456
09:04:37.387,S1,TX_DATA,,,,456,,,[TX] S1:DATA:456
09:04:37.430,S2,IGNORE_REPLY,,,,,,S1:DATA:456,[IGNORE] S1:DATA:456
09:04:37.460,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:37.464,S2,RX_POLL,-74,9.0,456,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 456
09:04:37.467,S2,TX_DATA,,,,456,,,[TX] S2:DATA:456
09:04:37.505,S1,IGNORE_REPLY,,,,,,S2:DATA:456,[IGNORE] S2:DATA:456
09:04:38.041,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:38.042,S1,RX_POLL,-70,8.75,457,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 457
09:04:38.046,S1,TX_DATA,,,,457,,,[TX] S1:DATA:457
09:04:38.086,S2,IGNORE_REPLY,,,,,,S1:DATA:457,[IGNORE] S1:DATA:457
09:04:38.116,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:38.119,S2,RX_POLL,-75,8.25,457,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 457
09:04:38.123,S2,TX_DATA,,,,457,,,[TX] S2:DATA:457
09:04:38.161,S1,IGNORE_REPLY,,,,,,S2:DATA:457,[IGNORE] S2:DATA:457
09:04:38.697,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:38.698,S1,RX_POLL,-70,8.75,458,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 458
09:04:38.701,S1,TX_DATA,,,,458,,,[TX] S1:DATA:458
09:04:38.741,S2,IGNORE_REPLY,,,,,,S1:DATA:458,[IGNORE] S1:DATA:458
09:04:38.771,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:38.775,S2,RX_POLL,-74,8.75,458,,657,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 458
09:04:38.778,S2,TX_DATA,,,,458,,,[TX] S2:DATA:458
09:04:38.816,S1,IGNORE_REPLY,,,,,,S2:DATA:458,[IGNORE] S2:DATA:458
09:04:39.351,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:39.353,S1,RX_POLL,-71,9.25,459,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 9.25 dB | RX#: 459
09:04:39.357,S1,TX_DATA,,,,459,,,[TX] S1:DATA:459
09:04:39.396,S2,IGNORE_REPLY,,,,,,S1:DATA:459,[IGNORE] S1:DATA:459
09:04:39.426,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:39.433,S2,RX_POLL,-74,8.25,459,,658,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.25 dB | RX#: 459
09:04:39.434,S2,TX_DATA,,,,459,,,[TX] S2:DATA:459
09:04:39.475,S1,IGNORE_REPLY,,,,,,S2:DATA:459,[IGNORE] S2:DATA:459
09:04:40.007,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:40.008,S1,RX_POLL,-70,8.75,460,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 460
09:04:40.012,S1,TX_DATA,,,,460,,,[TX] S1:DATA:460
09:04:40.056,S2,IGNORE_REPLY,,,,,,S1:DATA:460,[IGNORE] S1:DATA:460
09:04:40.086,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:40.089,S2,RX_POLL,-75,9.0,460,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.00 dB | RX#: 460
09:04:40.089,S2,TX_DATA,,,,460,,,[TX] S2:DATA:460
09:04:40.131,S1,IGNORE_REPLY,,,,,,S2:DATA:460,[IGNORE] S2:DATA:460
09:04:40.662,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:40.664,S1,RX_POLL,-70,8.75,461,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 461
09:04:40.667,S1,TX_DATA,,,,461,,,[TX] S1:DATA:461
09:04:40.707,S2,IGNORE_REPLY,,,,,,S1:DATA:461,[IGNORE] S1:DATA:461
09:04:40.741,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:40.745,S2,RX_POLL,-74,8.75,461,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 461
09:04:40.745,S2,TX_DATA,,,,461,,,[TX] S2:DATA:461
09:04:40.786,S1,IGNORE_REPLY,,,,,,S2:DATA:461,[IGNORE] S2:DATA:461
09:04:41.317,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:41.323,S1,RX_POLL,-70,8.75,462,,659,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 462
09:04:41.323,S1,TX_DATA,,,,462,,,[TX] S1:DATA:462
09:04:41.363,S2,IGNORE_REPLY,,,,,,S1:DATA:462,[IGNORE] S1:DATA:462
09:04:41.396,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:41.399,S2,RX_POLL,-75,8.5,462,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 462
09:04:41.400,S2,TX_DATA,,,,462,,,[TX] S2:DATA:462
09:04:41.441,S1,IGNORE_REPLY,,,,,,S2:DATA:462,[IGNORE] S2:DATA:462
09:04:41.973,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:41.978,S1,RX_POLL,-70,8.75,463,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 463
09:04:41.979,S1,TX_DATA,,,,463,,,[TX] S1:DATA:463
09:04:42.018,S2,IGNORE_REPLY,,,,,,S1:DATA:463,[IGNORE] S1:DATA:463
09:04:42.052,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:42.055,S2,RX_POLL,-74,9.0,463,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 463
09:04:42.056,S2,TX_DATA,,,,463,,,[TX] S2:DATA:463
09:04:42.097,S1,IGNORE_REPLY,,,,,,S2:DATA:463,[IGNORE] S2:DATA:463
09:04:42.629,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:42.633,S1,RX_POLL,-70,8.5,464,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 464
09:04:42.634,S1,TX_DATA,,,,464,,,[TX] S1:DATA:464
09:04:42.673,S2,IGNORE_REPLY,,,,,,S1:DATA:464,[IGNORE] S1:DATA:464
09:04:42.707,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:42.711,S2,RX_POLL,-75,9.25,464,,656,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.25 dB | RX#: 464
09:04:42.711,S2,TX_DATA,,,,464,,,[TX] S2:DATA:464
09:04:42.752,S1,IGNORE_REPLY,,,,,,S2:DATA:464,[IGNORE] S2:DATA:464
09:04:43.284,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:43.289,S1,RX_POLL,-70,8.75,465,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 465
09:04:43.289,S1,TX_DATA,,,,465,,,[TX] S1:DATA:465
09:04:43.329,S2,IGNORE_REPLY,,,,,,S1:DATA:465,[IGNORE] S1:DATA:465
09:04:43.367,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:43.367,S2,RX_POLL,-74,8.75,465,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 465
09:04:43.367,S2,TX_DATA,,,,465,,,[TX] S2:DATA:465
09:04:43.407,S1,IGNORE_REPLY,,,,,,S2:DATA:465,[IGNORE] S2:DATA:465
09:04:43.939,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:43.945,S1,RX_POLL,-70,8.75,466,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 466
09:04:43.945,S1,TX_DATA,,,,466,,,[TX] S1:DATA:466
09:04:43.984,S2,IGNORE_REPLY,,,,,,S1:DATA:466,[IGNORE] S1:DATA:466
09:04:44.018,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:44.021,S2,RX_POLL,-74,9.0,466,,654,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 466
09:04:44.025,S2,TX_DATA,,,,466,,,[TX] S2:DATA:466
09:04:44.063,S1,IGNORE_REPLY,,,,,,S2:DATA:466,[IGNORE] S2:DATA:466
09:04:44.594,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:44.599,S1,RX_POLL,-70,8.5,467,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 467
09:04:44.599,S1,TX_DATA,,,,467,,,[TX] S1:DATA:467
09:04:44.642,S2,IGNORE_REPLY,,,,,,S1:DATA:467,[IGNORE] S1:DATA:467
09:04:44.673,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:44.677,S2,RX_POLL,-74,8.5,467,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 467
09:04:44.680,S2,TX_DATA,,,,467,,,[TX] S2:DATA:467
09:04:44.718,S1,IGNORE_REPLY,,,,,,S2:DATA:467,[IGNORE] S2:DATA:467
09:04:45.250,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:45.255,S1,RX_POLL,-68,8.0,468,,656,,[RX] POLL:1 | RSSI: -68 dBm | SNR: 8.00 dB | RX#: 468
09:04:45.256,S1,TX_DATA,,,,468,,,[TX] S1:DATA:468
09:04:45.299,S2,IGNORE_REPLY,,,,,,S1:DATA:468,[IGNORE] S1:DATA:468
09:04:45.329,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:45.332,S2,RX_POLL,-75,8.75,468,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 468
09:04:45.336,S2,TX_DATA,,,,468,,,[TX] S2:DATA:468
09:04:45.374,S1,IGNORE_REPLY,,,,,,S2:DATA:468,[IGNORE] S2:DATA:468
09:04:45.909,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:45.914,S1,RX_POLL,-70,9.25,469,,659,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.25 dB | RX#: 469
09:04:45.914,S1,TX_DATA,,,,469,,,[TX] S1:DATA:469
09:04:45.954,S2,IGNORE_REPLY,,,,,,S1:DATA:469,[IGNORE] S1:DATA:469
09:04:45.984,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:45.987,S2,RX_POLL,-75,8.5,469,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 469
09:04:45.991,S2,TX_DATA,,,,469,,,[TX] S2:DATA:469
09:04:46.029,S1,IGNORE_REPLY,,,,,,S2:DATA:469,[IGNORE] S2:DATA:469
09:04:46.564,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:46.565,S1,RX_POLL,-70,8.75,470,,651,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 470
09:04:46.569,S1,TX_DATA,,,,470,,,[TX] S1:DATA:470
09:04:46.609,S2,IGNORE_REPLY,,,,,,S1:DATA:470,[IGNORE] S1:DATA:470
09:04:46.639,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:46.643,S2,RX_POLL,-75,8.75,470,,656,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 470
09:04:46.646,S2,TX_DATA,,,,470,,,[TX] S2:DATA:470
09:04:46.684,S1,IGNORE_REPLY,,,,,,S2:DATA:470,[IGNORE] S2:DATA:470
09:04:47.219,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:47.221,S1,RX_POLL,-70,8.5,471,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 471
09:04:47.224,S1,TX_DATA,,,,471,,,[TX] S1:DATA:471
09:04:47.264,S2,IGNORE_REPLY,,,,,,S1:DATA:471,[IGNORE] S1:DATA:471
09:04:47.294,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:47.301,S2,RX_POLL,-75,8.75,471,,659,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 471
09:04:47.302,S2,TX_DATA,,,,471,,,[TX] S2:DATA:471
09:04:47.343,S1,IGNORE_REPLY,,,,,,S2:DATA:471,[IGNORE] S2:DATA:471
09:04:47.875,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:47.876,S1,RX_POLL,-70,8.75,472,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 472
09:04:47.880,S1,TX_DATA,,,,472,,,[TX] S1:DATA:472
09:04:47.920,S2,IGNORE_REPLY,,,,,,S1:DATA:472,[IGNORE] S1:DATA:472
09:04:47.953,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:47.957,S2,RX_POLL,-75,8.75,472,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 472
09:04:47.957,S2,TX_DATA,,,,472,,,[TX] S2:DATA:472
09:04:47.999,S1,IGNORE_REPLY,,,,,,S2:DATA:472,[IGNORE] S2:DATA:472
09:04:48.530,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:48.531,S1,RX_POLL,-70,9.0,473,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 473
09:04:48.535,S1,TX_DATA,,,,473,,,[TX] S1:DATA:473
09:04:48.575,S2,IGNORE_REPLY,,,,,,S1:DATA:473,[IGNORE] S1:DATA:473
09:04:48.609,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:48.612,S2,RX_POLL,-74,8.75,473,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 473
09:04:48.612,S2,TX_DATA,,,,473,,,[TX] S2:DATA:473
09:04:48.654,S1,IGNORE_REPLY,,,,,,S2:DATA:473,[IGNORE] S2:DATA:473
09:04:49.185,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:49.190,S1,RX_POLL,-71,9.0,474,,659,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 9.00 dB | RX#: 474
09:04:49.191,S1,TX_DATA,,,,474,,,[TX] S1:DATA:474
09:04:49.231,S2,IGNORE_REPLY,,,,,,S1:DATA:474,[IGNORE] S1:DATA:474
09:04:49.264,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:49.268,S2,RX_POLL,-74,8.75,474,,657,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 474
09:04:49.269,S2,TX_DATA,,,,474,,,[TX] S2:DATA:474
09:04:49.309,S1,IGNORE_REPLY,,,,,,S2:DATA:474,[IGNORE] S2:DATA:474
09:04:49.841,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:49.846,S1,RX_POLL,-71,8.5,475,,656,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.50 dB | RX#: 475
09:04:49.846,S1,TX_DATA,,,,475,,,[TX] S1:DATA:475
09:04:49.886,S2,IGNORE_REPLY,,,,,,S1:DATA:475,[IGNORE] S1:DATA:475
09:04:49.920,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:49.923,S2,RX_POLL,-75,8.25,475,,654,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 475
09:04:49.923,S2,TX_DATA,,,,475,,,[TX] S2:DATA:475
09:04:49.965,S1,IGNORE_REPLY,,,,,,S2:DATA:475,[IGNORE] S2:DATA:475
09:04:50.496,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:50.501,S1,RX_POLL,-71,8.5,476,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.50 dB | RX#: 476
09:04:50.501,S1,TX_DATA,,,,476,,,[TX] S1:DATA:476
09:04:50.541,S2,IGNORE_REPLY,,,,,,S1:DATA:476,[IGNORE] S1:DATA:476
09:04:50.575,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:04:50.578,S2,RX_POLL,-75,8.25,476,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 476
09:04:50.578,S2,TX_DATA,,,,476,,,[TX] S2:DATA:476
09:04:50.620,S1,IGNORE_REPLY,,,,,,S2:DATA:476,[IGNORE] S2:DATA:476
09:04:51.152,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:04:51.157,S1,RX_POLL,-70,9.0,477,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 477
09:04:51.158,S1,TX_DATA,,,,477,,,[TX] S1:DATA:477
09:04:51.197,S2,IGNORE_REPLY,,,,,,S1:DATA:477,[IGNORE] S1:DATA:477
09:04:51.230,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
